x,y,z,label
-1.7782051243152919,9.846264147441437,-0.0021709210083905145,1
-1.051366650903463,8.178819087898155,1.6316047839474803,1
-0.45443845949075573,5.9822968434325094,4.863349199626982,1
-1.6138757708806257,6.366532228255438,-2.27673699811195,1
-0.9974437994285208,6.015815774885516,-0.689187103763424,1
-1.000654521460096,1.8891531152450518,-4.878777443155078,1
-1.3600860726460753,1.9209300503996483,-2.603604155594207,1
-1.4278459219725932,1.544561976683945,-4.2963654174490244,1
-0.9415118965196607,6.565620837401651,2.9578430263669846,1
1.4253274748975957,-10.27835803725054,-3.299308820643084,2
0.9239698487897012,-8.330933355608938,-1.9635709924555678,2
1.4598675236399377,-9.09519666073609,-2.423781541528629,2
2.65316963065254,-13.636194259161254,-6.2367634914185475,2
1.250083395000902,-7.829196729510325,-2.949445333655431,2
1.6234733347816932,-8.08853594551034,-1.62252027423701,2
1.2126059140431262,-9.242104638545408,-3.522011494266811,2
2.377873930272819,-16.07453134244361,-3.4782202645320415,2
1.9441413542033745,-13.661344693726818,-2.2942500000291424,2
0.7863581914118262,-8.022355743722835,-5.066322796563235,2
1.3183666530677944,-7.674113769850845,-0.7567477581096684,2
2.630057919586911,-12.860835229380713,-2.0371741286403093,2
2.329421801860634,-15.13564790933425,-2.4521651955753745,2
1.5493575865510538,-14.813013554369746,-8.245903955981488,2
2.0517237572965357,-14.73522258069602,-6.130633521949454,2
0.6882636805052919,-12.200301581739053,-6.967103759190436,2
1.3276822525418905,-13.52185243553898,-8.400660937215672,2
1.1220326639375355,-14.01744197122307,-4.280144944149404,2
3.210750281213583,-15.89904012259309,-2.1387982197257664,2
2.363579062603947,-16.073001222931758,-2.5336193369714337,2
1.399840599679641,-15.64887619431492,-7.203709852701973,2
2.213589856380785,-12.696929306198285,-5.708217822155463,2
1.1060923641653528,-12.973448556371569,-5.206219722375718,2
2.4266204209809596,-12.887849955156863,-1.1924223954260529,2
1.5347594236117168,-12.653204092177269,-2.2453987729256966,2
0.8572750578915859,-8.160448809129003,-3.543474890802076,2
2.683995117507501,-14.226693966637082,-5.13706488488579,2
0.6078018899962903,-14.222964383687303,-7.306725157816941,2
0.5859125044731118,-12.021528695223962,-5.918235990305261,2
0.8076533619454604,-13.15478388199634,-7.405583457984247,2
1.0411034099643572,-6.958856917971968,-2.278130364404667,2
0.8343453687804915,-11.41786250864342,-7.751447698390551,2
2.4275808426884553,-14.190475466494993,-3.5200890820360042,2
1.3394544182064116,-14.433213968016558,-5.114173983678773,2
1.8133965161953802,-13.492401682204363,-5.10644479879864,2
2.206562821223679,-12.852612699738783,-6.981655720484745,2
0.8167776290536074,-13.215183006653552,-6.205692714613489,2
1.328536577795827,-10.043919768588584,-4.130649849070014,2
1.7234259355256176,-15.685772267849492,-5.26314419557459,2
1.2075497166068343,-12.621822749440408,-8.287975139904406,2
1.8090410383556923,-12.19509646426374,-7.538787567086342,2
2.210041988238226,-14.526263045732117,-4.51877189263458,2
2.3191055997806154,-13.635414110064936,-7.729573066862085,2
2.6914819127593956,-13.997947110614746,-1.1301721848102049,2
3.1844320185109267,-15.956262362925061,-3.171216683019213,2
1.5684361039313501,-14.044276032742811,-7.250110137415381,2
2.7372743022700345,-13.16073908477913,-3.458536183663353,2
1.1185525389103308,-14.154013397173737,-5.83843471653569,2
2.4098107084480285,-12.977136621946734,-4.687489946229436,2
2.5181470493033715,-15.547598696222678,-5.783623689390549,2
2.9154707942114095,-15.032169279220186,-1.7782994740406879,2
1.4900638668411397,-11.44186597206884,-4.5289774851050995,2
1.3795526630846338,-6.429802057857548,-1.8214597523309355,2
2.034497493515603,-11.838821477417122,-5.9964658630262315,2
0.434041915385189,-4.072706731206147,-2.7090440611041724,2
2.1089464395959925,-12.628714297377218,-3.7113836822519843,2
1.526242027065562,-12.998773794034577,-3.2392837302147894,2
1.3634732050089027,-11.09595021670119,-7.206437705464756,2
2.355922124391223,-15.427276035924484,-7.469981171883531,2
1.7128209338526517,-9.778681461346677,-1.4567127311728345,2
1.3615764963799972,-11.531199325929938,-6.196711325693638,2
1.7594743218504068,-13.338904958936268,-6.254235206238848,2
0.526013115149442,-5.035054451427358,-0.9563597885375533,2
0.540473402670415,-6.6098764987319925,-1.754064089681351,2
0.7194477890015893,-5.889856458494754,-0.5384342620382312,2
0.37528085435176883,-2.9700355355611263,-1.361484920904046,2
1.0979158541783118,-9.18982509320287,-4.3271290780085225,2
-0.4556624964299806,-3.004747769314469,-3.903420986645493,2
0.1595489038430783,-2.9239145882876274,-3.7496677080050564,2
0.7263080979994428,-6.140454038773329,-2.812239813851606,2
-0.3570908454947666,7.43217302242242,8.45127010317962,3
0.18228536771505005,8.505217708281366,10.82852129397682,3
0.07870205923200828,7.669090382854899,9.641137105856108,3
-0.9879258217968035,9.878023499545312,8.49243924364823,3
-1.0654150904809923,10.220159981455184,5.591608283158592,3
-1.4152671065615032,12.220283652415059,9.588595008156775,3
-1.9252540606899233,9.015154431469341,-0.22035573588377644,3
-0.43561625251815683,8.342510225902753,5.57271223873142,3
-1.2947875575854684,6.330298994191861,2.106976845385406,3
-1.5001484770486235,13.51432565468866,8.120459642635817,3
-1.2099856837035083,10.696104132434213,7.733112207900809,3
-0.36089070620789493,10.690920668575345,10.644337991976093,3
-1.2501145237243565,8.903374505591273,6.515448370704718,3
-2.262806034655672,11.053640922384332,2.3651762548241644,3
-2.1383074496539902,11.332747976363647,4.13436747715236,3
-1.2738910343874508,12.745247018824834,8.837590708026164,3
-1.4273202832253604,10.940397117056362,2.1570774851069685,3
-1.7626271527421395,9.235666031464012,6.974361404427195,3
-2.0367173425158165,10.083164106126226,5.514300055493999,3
-1.6610052852508692,11.58488863163235,8.131572417648753,3
-1.7130694299769744,6.815361812698169,1.7624653118416973,3
-1.5554936896827043,9.37719841260475,5.087218294623607,3
-0.6355198694183988,10.013104021706509,7.168615357687322,3
-1.0776973840556276,7.894306813465654,5.791626766601803,3
-0.33962211374176315,12.854811814642419,9.674114670405409,3
-1.6180310491679057,7.955346419802354,-0.3750368522592859,3
-1.0981132945926273,8.499632957940396,7.349963287788633,3
-1.759601665402208,8.346913546021604,3.2973703981448907,3
-1.7220686754495873,11.518704938952807,5.147479012943108,3
-1.6831084244960597,11.427668879882066,2.8802322768164528,3
-0.9042795420584101,12.492661596730697,10.42407990689446,3
-0.21151206530815816,11.719663518914128,10.188156806941118,3
-1.041165140109019,12.071650316791878,4.83671641278903,3
-0.45190731962374153,12.260031122580317,8.199827032045473,3
-1.989034241698262,13.174955491231625,7.357037269708602,3
-0.9058759729289367,13.420864519623349,5.933805030945382,3
-1.3664958069290085,12.392384537611198,7.658733849597837,3
-1.865613248809601,13.476099049833518,5.73393798579394,3
-0.5886554130154747,11.857242923040305,8.95928863152872,3
-2.109512683080307,7.202154487027665,-1.286872512341453,3
-0.9508257083960782,12.185072331227682,6.5571282374154425,3
-0.1592843523749493,8.855092055448184,7.27813166898719,3
-0.4209676536778264,9.541225300119493,6.6247612743147855,3
-0.6131127788860861,11.449469238125696,7.4318477738368705,3
-0.11449472734761017,8.565552812319996,9.804395518408482,3
-1.5689553550298463,10.568863224957582,4.320884350253379,3
-1.6987238785834815,10.363997843315387,6.852054350271072,3
-1.4724005068412822,13.025047190509413,4.502480939599313,3
-0.3937265699374368,11.833656041625662,11.12996320758091,3
-1.3294654671567492,14.14877630027877,6.533774468121665,3
-0.708207814437405,13.343715031831223,7.550887241105668,3
-1.2057247060722402,11.85933780896107,3.7751487068617053,3
-1.1144836725349403,9.947576746211077,2.9277902529649293,3
-1.9770750531429058,13.001511756712619,6.407259794393187,3
-0.888210436021593,9.224077788514366,4.4387091268974235,3
-0.1823494189296933,7.7509996439839215,7.047745826869101,3
0.057437786285219505,8.420948231738604,8.460018702141056,3
-0.19523596801616647,6.410433135504954,6.7489832970057515,3
-0.9099434067274268,6.92284483952706,2.1964231379667747,3
-0.9128407241570784,6.5511023331561296,0.5728880306405492,3
-0.6724788079447995,9.166686459059793,8.458659886246371,3
-1.1505323537129788,6.789212072116122,-0.50598947839566,3
-1.957296732413595,12.484990914387453,3.8356703352906396,3
0.10314039620723346,9.954422483277302,11.57186206983485,3
-0.9510276689227086,8.136634457210254,3.9911425246327914,3
-0.9513303224513798,8.796593827786454,2.8844164155581526,3
-2.0888466830150207,12.29297689744663,4.97488402098172,3
0.18463941607999834,9.38862292789049,11.51706545501682,3
-1.8157202972410005,9.691684540942745,3.072495712418733,3
-0.05924723105660779,9.866904155024942,8.666634046695107,3
